Дата      ;Расход    ;
18.06.1991; 13400.000;
19.06.1991; 13600.000;
20.06.1991; 13600.000;
21.06.1991; 13600.000;
22.06.1991; 13500.000;
23.06.1991; 13600.000;
24.06.1991; 13800.000;
25.06.1991; 13900.000;
26.06.1991; 14000.000;
27.06.1991; 14200.000;
28.06.1991; 14200.000;
29.06.1991; 14300.000;
30.06.1991; 14400.000;
01.07.1991; 14600.000;
02.07.1991; 14700.000;
03.07.1991; 14500.000;
04.07.1991; 13800.000;
05.07.1991; 13200.000;
06.07.1991; 12600.000;
07.07.1991; 11900.000;
08.07.1991; 11400.000;
09.07.1991; 10900.000;
10.07.1991; 11000.000;
11.07.1991; 11300.000;
12.07.1991; 12800.000;
13.07.1991; 14200.000;
14.07.1991; 15300.000;
15.07.1991; 16100.000;
16.07.1991; 16600.000;
17.07.1991; 16900.000;
18.07.1991; 17200.000;
19.07.1991; 17400.000;
20.07.1991; 17500.000;
21.07.1991; 17300.000;
22.07.1991; 17200.000;
23.07.1991; 17100.000;
24.07.1991; 17100.000;
25.07.1991; 17000.000;
26.07.1991; 17100.000;
27.07.1991; 17600.000;
28.07.1991; 18100.000;
29.07.1991; 18800.000;
30.07.1991; 19400.000;
01.08.1991; 21200.000;
02.08.1991; 21900.000;
03.08.1991; 22500.000;
04.08.1991; 23300.000;
05.08.1991; 24000.000;
06.08.1991; 24800.000;
07.08.1991; 25700.000;
08.08.1991; 26400.000;
09.08.1991; 27400.000;
10.08.1991; 28300.000;
11.08.1991; 28800.000;
12.08.1991; 29300.000;
13.08.1991; 29200.000;
14.08.1991; 29200.000;
15.08.1991; 29100.000;
16.08.1991; 29000.000;
17.08.1991; 29000.000;
18.08.1991; 29000.000;
19.08.1991; 29000.000;
20.08.1991; 29100.000;
21.08.1991; 29100.000;
22.08.1991; 29300.000;
23.08.1991; 29100.000;
24.08.1991; 28900.000;
25.08.1991; 28900.000;
26.08.1991; 28500.000;
27.08.1991; 28300.000;
28.08.1991; 27900.000;
29.08.1991; 27700.000;
30.08.1991; 27300.000;
01.09.1991; 26400.000;
02.09.1991; 25900.000;
03.09.1991; 25300.000;
04.09.1991; 24800.000;
05.09.1991; 24200.000;
06.09.1991; 23600.000;
07.09.1991; 23300.000;
08.09.1991; 22800.000;
09.09.1991; 22400.000;
10.09.1991; 21900.000;
11.09.1991; 21500.000;
12.09.1991; 21100.000;
13.09.1991; 21000.000;
14.09.1991; 20800.000;
15.09.1991; 20600.000;
16.09.1991; 20500.000;
17.09.1991; 20400.000;
18.09.1991; 20400.000;
19.09.1991; 20500.000;
20.09.1991; 20400.000;
21.09.1991; 20000.000;
22.09.1991; 19600.000;
23.09.1991; 19200.000;
24.09.1991; 18800.000;
25.09.1991; 17800.000;
26.09.1991; 17200.000;
27.09.1991; 16700.000;
28.09.1991; 16300.000;
29.09.1991; 15700.000;
30.09.1991; 15000.000;
01.10.1991; 14700.000;
02.10.1991; 14700.000;
03.10.1991; 14600.000;
04.10.1991; 14400.000;
05.10.1991; 14100.000;
06.10.1991; 13800.000;
07.10.1991; 13700.000;
08.10.1991; 13900.000;
09.10.1991; 13600.000;
10.10.1991; 13500.000;
11.10.1991; 13200.000;
12.10.1991; 12900.000;
13.10.1991; 12500.000;
14.10.1991; 12200.000;
15.10.1991; 11900.000;
16.10.1991; 11500.000;
17.10.1991; 11200.000;
18.10.1991; 11000.000;
19.10.1991; 10800.000;
20.10.1991; 10800.000;
21.10.1991; 10800.000;
22.10.1991; 10800.000;
23.10.1991; 10700.000;
24.10.1991; 10400.000;
25.10.1991; 10300.000;
26.10.1991; 10100.000;
27.10.1991; 10000.000;
28.10.1991;  9850.000;
29.10.1991;  9720.000;
30.10.1991;  9590.000;
01.11.1991;  9750.000;
02.11.1991;  9680.000;
03.11.1991;  9650.000;
04.11.1991;  9180.000;
05.11.1991;  8220.000;
06.11.1991;  7560.000;
07.11.1991;  7040.000;
08.11.1991;  6710.000;
09.11.1991;  6400.000;
10.11.1991;  5910.000;
11.11.1991;  5560.000;
12.11.1991;  5260.000;
13.11.1991;  4940.000;
14.11.1991;  4750.000;
15.11.1991;  4320.000;
16.11.1991;  3850.000;
17.11.1991;  3500.000;
18.11.1991;  3280.000;
19.11.1991;  3070.000;
20.11.1991;  2770.000;
21.11.1991;  2580.000;
22.11.1991;  2370.000;
23.11.1991;  2220.000;
24.11.1991;  2040.000;
25.11.1991;  1790.000;
26.11.1991;  1580.000;
27.11.1991;  1590.000;
28.11.1991;  1600.000;
29.11.1991;  1610.000;
30.11.1991;  1610.000;
01.12.1991;  1620.000;
02.12.1991;  1630.000;
03.12.1991;  1640.000;
04.12.1991;  1650.000;
05.12.1991;  1660.000;
06.12.1991;  1670.000;
07.12.1991;  1670.000;
08.12.1991;  1680.000;
09.12.1991;  1690.000;
10.12.1991;  1700.000;
11.12.1991;  1710.000;
12.12.1991;  1720.000;
13.12.1991;  1730.000;
14.12.1991;  1730.000;
15.12.1991;  1740.000;
16.12.1991;  1750.000;
17.12.1991;  1760.000;
18.12.1991;  1770.000;
19.12.1991;  1780.000;
20.12.1991;  1790.000;
21.12.1991;  1790.000;
22.12.1991;  1800.000;
23.12.1991;  1810.000;
24.12.1991;  1820.000;
25.12.1991;  1830.000;
26.12.1991;  1840.000;
27.12.1991;  1840.000;
28.12.1991;  1850.000;
29.12.1991;  1860.000;
30.12.1991;  1870.000;
01.01.1992;  1890.000;
02.01.1992;  1900.000;
03.01.1992;  1900.000;
04.01.1992;  1910.000;
05.01.1992;  1920.000;
06.01.1992;  1930.000;
07.01.1992;  1940.000;
08.01.1992;  1950.000;
09.01.1992;  1960.000;
10.01.1992;  1960.000;
11.01.1992;  1970.000;
12.01.1992;  1980.000;
13.01.1992;  1990.000;
14.01.1992;  1970.000;
15.01.1992;  1940.000;
16.01.1992;  1920.000;
17.01.1992;  1900.000;
18.01.1992;  1870.000;
19.01.1992;  1850.000;
20.01.1992;  1830.000;
21.01.1992;  1800.000;
22.01.1992;  1780.000;
23.01.1992;  1760.000;
24.01.1992;  1730.000;
25.01.1992;  1710.000;
26.01.1992;  1690.000;
27.01.1992;  1660.000;
28.01.1992;  1640.000;
29.01.1992;  1620.000;
30.01.1992;  1600.000;
01.02.1992;  1560.000;
02.02.1992;  1540.000;
03.02.1992;  1520.000;
04.02.1992;  1500.000;
05.02.1992;  1480.000;
06.02.1992;  1460.000;
07.02.1992;  1440.000;
08.02.1992;  1420.000;
09.02.1992;  1410.000;
10.02.1992;  1390.000;
11.02.1992;  1370.000;
12.02.1992;  1350.000;
13.02.1992;  1330.000;
14.02.1992;  1310.000;
15.02.1992;  1290.000;
16.02.1992;  1270.000;
17.02.1992;  1250.000;
18.02.1992;  1230.000;
19.02.1992;  1210.000;
20.02.1992;  1220.000;
21.02.1992;  1230.000;
22.02.1992;  1230.000;
23.02.1992;  1240.000;
24.02.1992;  1250.000;
25.02.1992;  1260.000;
26.02.1992;  1260.000;
27.02.1992;  1270.000;
28.02.1992;  1280.000;
29.02.1992;  1270.000;
30.02.1992;          ;
01.03.1992;  1260.000;
02.03.1992;  1240.000;
03.03.1992;  1230.000;
04.03.1992;  1220.000;
05.03.1992;  1210.000;
06.03.1992;  1200.000;
07.03.1992;  1180.000;
08.03.1992;  1170.000;
09.03.1992;  1160.000;
10.03.1992;  1150.000;
11.03.1992;  1130.000;
12.03.1992;  1120.000;
13.03.1992;  1100.000;
14.03.1992;  1090.000;
15.03.1992;  1070.000;
16.03.1992;  1060.000;
17.03.1992;  1050.000;
18.03.1992;  1050.000;
19.03.1992;  1040.000;
20.03.1992;  1030.000;
21.03.1992;  1030.000;
22.03.1992;  1020.000;
23.03.1992;  1010.000;
24.03.1992;  1000.000;
25.03.1992;   997.000;
26.03.1992;  1010.000;
27.03.1992;  1060.000;
28.03.1992;  1070.000;
29.03.1992;  1090.000;
30.03.1992;  1140.000;
01.04.1992;  1230.000;
02.04.1992;  1290.000;
03.04.1992;  1360.000;
04.04.1992;  1440.000;
05.04.1992;  1470.000;
06.04.1992;  1520.000;
07.04.1992;  1660.000;
08.04.1992;  1760.000;
09.04.1992;  1890.000;
10.04.1992;  2130.000;
11.04.1992;  2300.000;
12.04.1992;  2550.000;
13.04.1992;  2790.000;
14.04.1992;  3300.000;
15.04.1992;  4000.000;
16.04.1992;  4350.000;
17.04.1992;  4350.000;
18.04.1992;  4400.000;
19.04.1992;  4120.000;
20.04.1992;  4190.000;
21.04.1992;  4600.000;
22.04.1992;  4660.000;
23.04.1992;  4820.000;
24.04.1992;  4720.000;
25.04.1992;  4820.000;
26.04.1992;  4910.000;
27.04.1992;  4990.000;
28.04.1992;  5340.000;
29.04.1992;  6050.000;
30.04.1992;  6830.000;
01.05.1992;  7620.000;
02.05.1992;  8000.000;
03.05.1992;  8260.000;
04.05.1992;  8840.000;
05.05.1992;  9420.000;
06.05.1992;  9780.000;
07.05.1992;  9940.000;
08.05.1992;  9910.000;
09.05.1992;  9620.000;
10.05.1992;  9030.000;
11.05.1992;  8780.000;
12.05.1992;  8710.000;
13.05.1992;  8840.000;
14.05.1992;  9200.000;
15.05.1992;  9590.000;
16.05.1992;  9880.000;
17.05.1992; 10100.000;
18.05.1992;  9980.000;
19.05.1992;  9910.000;
20.05.1992;  9720.000;
21.05.1992;  9720.000;
22.05.1992;  9720.000;
23.05.1992;  9750.000;
24.05.1992;  9780.000;
25.05.1992;  9650.000;
26.05.1992;  9520.000;
27.05.1992;  9390.000;
28.05.1992;  9290.000;
29.05.1992;  9160.000;
30.05.1992;  9100.000;
01.06.1992;  8940.000;
02.06.1992;  8870.000;
03.06.1992;  8900.000;
04.06.1992;  9130.000;
05.06.1992;  9420.000;
06.06.1992;  9680.000;
07.06.1992;  9850.000;
08.06.1992; 10100.000;
09.06.1992; 10800.000;
10.06.1992; 11600.000;
11.06.1992; 12700.000;
12.06.1992; 13700.000;
13.06.1992; 14500.000;
14.06.1992; 15200.000;
15.06.1992; 15800.000;
16.06.1992; 15900.000;
17.06.1992; 15800.000;
18.06.1992; 15500.000;
19.06.1992; 15300.000;
20.06.1992; 15200.000;
21.06.1992; 15000.000;
22.06.1992; 14600.000;
23.06.1992; 14100.000;
24.06.1992; 13600.000;
25.06.1992; 13000.000;
26.06.1992; 12400.000;
27.06.1992; 12000.000;
28.06.1992; 11700.000;
29.06.1992; 11000.000;
30.06.1992; 10500.000;
01.07.1992; 10100.000;
02.07.1992;  9590.000;
03.07.1992;  9160.000;
04.07.1992;  8780.000;
05.07.1992;  8130.000;
06.07.1992;  7770.000;
07.07.1992;  7720.000;
08.07.1992;  7650.000;
09.07.1992;  7600.000;
10.07.1992;  7440.000;
11.07.1992;  7370.000;
12.07.1992;  7290.000;
13.07.1992;  7220.000;
14.07.1992;  7030.000;
15.07.1992;  6870.000;
16.07.1992;  6780.000;
17.07.1992;  6720.000;
18.07.1992;  6630.000;
19.07.1992;  6430.000;
20.07.1992;  6160.000;
21.07.1992;  6090.000;
22.07.1992;  5970.000;
23.07.1992;  5850.000;
24.07.1992;  5850.000;
25.07.1992;  5870.000;
26.07.1992;  5950.000;
27.07.1992;  6290.000;
28.07.1992;  6430.000;
29.07.1992;  6670.000;
30.07.1992;  7220.000;
01.08.1992;  9160.000;
02.08.1992; 12000.000;
03.08.1992; 13600.000;
04.08.1992; 14600.000;
05.08.1992; 15400.000;
06.08.1992; 15800.000;
07.08.1992; 15900.000;
08.08.1992; 15900.000;
09.08.1992; 15900.000;
10.08.1992; 15500.000;
11.08.1992; 15100.000;
12.08.1992; 14900.000;
13.08.1992; 14700.000;
14.08.1992; 14400.000;
15.08.1992; 14000.000;
16.08.1992; 13300.000;
17.08.1992; 12700.000;
18.08.1992; 12100.000;
19.08.1992; 11800.000;
20.08.1992; 11600.000;
21.08.1992; 11400.000;
22.08.1992; 11000.000;
23.08.1992; 10800.000;
24.08.1992; 10600.000;
25.08.1992; 10300.000;
26.08.1992; 10000.000;
27.08.1992;  9780.000;
28.08.1992;  9460.000;
29.08.1992;  9130.000;
30.08.1992;  8870.000;
01.09.1992;  8710.000;
02.09.1992;  9000.000;
03.09.1992;  9490.000;
04.09.1992; 10100.000;
05.09.1992; 10900.000;
06.09.1992; 11600.000;
07.09.1992; 12200.000;
08.09.1992; 12800.000;
09.09.1992; 13000.000;
10.09.1992; 13000.000;
11.09.1992; 12700.000;
12.09.1992; 12800.000;
13.09.1992; 13000.000;
14.09.1992; 13100.000;
15.09.1992; 13600.000;
16.09.1992; 14200.000;
17.09.1992; 15000.000;
18.09.1992; 15800.000;
19.09.1992; 16500.000;
20.09.1992; 16900.000;
21.09.1992; 17400.000;
22.09.1992; 17600.000;
23.09.1992; 17900.000;
24.09.1992; 18200.000;
25.09.1992; 18200.000;
26.09.1992; 18200.000;
27.09.1992; 18100.000;
28.09.1992; 18000.000;
29.09.1992; 17800.000;
30.09.1992; 17500.000;
01.10.1992; 17400.000;
02.10.1992; 17100.000;
03.10.1992; 16700.000;
04.10.1992; 16100.000;
05.10.1992; 15500.000;
06.10.1992; 14900.000;
07.10.1992; 14600.000;
08.10.1992; 14500.000;
09.10.1992; 14600.000;
10.10.1992; 14600.000;
11.10.1992; 14400.000;
12.10.1992; 14000.000;
13.10.1992; 13600.000;
14.10.1992; 13000.000;
15.10.1992; 12400.000;
16.10.1992; 12000.000;
17.10.1992; 11400.000;
18.10.1992; 11000.000;
19.10.1992; 10500.000;
20.10.1992; 10200.000;
21.10.1992;  9850.000;
22.10.1992;  9550.000;
23.10.1992;  9200.000;
24.10.1992;  8900.000;
25.10.1992;  8620.000;
26.10.1992;  8330.000;
27.10.1992;  8080.000;
28.10.1992;  7820.000;
29.10.1992;  7620.000;
30.10.1992;  7470.000;
01.11.1992;  7220.000;
02.11.1992;  6960.000;
03.11.1992;  6760.000;
04.11.1992;  6630.000;
05.11.1992;  6450.000;
06.11.1992;  6260.000;
07.11.1992;  5010.000;
08.11.1992;  4410.000;
09.11.1992;  4010.000;
10.11.1992;  3830.000;
11.11.1992;  3520.000;
12.11.1992;  3320.000;
13.11.1992;  3150.000;
14.11.1992;  2860.000;
15.11.1992;  2770.000;
16.11.1992;  2480.000;
17.11.1992;  2350.000;
18.11.1992;  2090.000;
19.11.1992;  2040.000;
20.11.1992;  1990.000;
21.11.1992;  1940.000;
22.11.1992;  1880.000;
23.11.1992;  1830.000;
24.11.1992;  1780.000;
25.11.1992;  1730.000;
26.11.1992;  1680.000;
27.11.1992;  1630.000;
28.11.1992;  1580.000;
29.11.1992;  1520.000;
30.11.1992;  1470.000;
01.12.1992;  1420.000;
02.12.1992;  1370.000;
03.12.1992;  1320.000;
04.12.1992;  1270.000;
05.12.1992;  1220.000;
06.12.1992;  1160.000;
07.12.1992;  1110.000;
08.12.1992;  1060.000;
09.12.1992;  1010.000;
10.12.1992;  1030.000;
11.12.1992;  1050.000;
12.12.1992;  1080.000;
13.12.1992;  1100.000;
14.12.1992;  1120.000;
15.12.1992;  1140.000;
16.12.1992;  1170.000;
17.12.1992;  1190.000;
18.12.1992;  1210.000;
19.12.1992;  1230.000;
20.12.1992;  1260.000;
21.12.1992;  1280.000;
22.12.1992;  1300.000;
23.12.1992;  1290.000;
24.12.1992;  1290.000;
25.12.1992;  1280.000;
26.12.1992;  1280.000;
27.12.1992;  1270.000;
28.12.1992;  1270.000;
29.12.1992;  1260.000;
30.12.1992;  1250.000;
01.01.1993;  2440.000;
02.01.1993;  2420.000;
03.01.1993;  2410.000;
04.01.1993;  2400.000;
05.01.1993;  2390.000;
06.01.1993;  2380.000;
07.01.1993;  2370.000;
08.01.1993;  2360.000;
09.01.1993;  2340.000;
10.01.1993;  2330.000;
11.01.1993;  2320.000;
12.01.1993;  2310.000;
13.01.1993;  2300.000;
14.01.1993;  2290.000;
15.01.1993;  2280.000;
16.01.1993;  2260.000;
17.01.1993;  2250.000;
18.01.1993;  2240.000;
19.01.1993;  2230.000;
20.01.1993;  2220.000;
21.01.1993;  2210.000;
22.01.1993;  2190.000;
23.01.1993;  2180.000;
24.01.1993;  2170.000;
25.01.1993;  2160.000;
26.01.1993;  2160.000;
27.01.1993;  2160.000;
28.01.1993;  2150.000;
29.01.1993;  2150.000;
30.01.1993;  2150.000;
01.02.1993;  2140.000;
02.02.1993;  2140.000;
03.02.1993;  2140.000;
04.02.1993;  2140.000;
05.02.1993;  2130.000;
06.02.1993;  2130.000;
07.02.1993;  2130.000;
08.02.1993;  2130.000;
09.02.1993;  2120.000;
10.02.1993;  2120.000;
11.02.1993;  2090.000;
12.02.1993;  2060.000;
13.02.1993;  2020.000;
14.02.1993;  1990.000;
15.02.1993;  1960.000;
16.02.1993;  1930.000;
17.02.1993;  1900.000;
18.02.1993;  1860.000;
19.02.1993;  1830.000;
20.02.1993;  1800.000;
21.02.1993;  1770.000;
22.02.1993;  1740.000;
23.02.1993;  1700.000;
24.02.1993;  1670.000;
25.02.1993;  1640.000;
26.02.1993;  1640.000;
27.02.1993;  1650.000;
28.02.1993;  1650.000;
29.02.1993;          ;
30.02.1993;          ;
01.03.1993;  1650.000;
02.03.1993;  1660.000;
03.03.1993;  1660.000;
04.03.1993;  1660.000;
05.03.1993;  1670.000;
06.03.1993;  1670.000;
07.03.1993;  1670.000;
08.03.1993;  1670.000;
09.03.1993;  1680.000;
10.03.1993;  1680.000;
11.03.1993;  1690.000;
12.03.1993;  1710.000;
13.03.1993;  1720.000;
14.03.1993;  1730.000;
15.03.1993;  1740.000;
16.03.1993;  1760.000;
17.03.1993;  1770.000;
18.03.1993;  1780.000;
19.03.1993;  1790.000;
20.03.1993;  1810.000;
21.03.1993;  1820.000;
22.03.1993;  1830.000;
23.03.1993;  1850.000;
24.03.1993;  1860.000;
25.03.1993;  1870.000;
26.03.1993;  1880.000;
27.03.1993;  1900.000;
28.03.1993;  1910.000;
29.03.1993;  1920.000;
30.03.1993;  1930.000;
01.04.1993;  1960.000;
02.04.1993;  2030.000;
03.04.1993;  2070.000;
04.04.1993;  2160.000;
05.04.1993;  2210.000;
06.04.1993;  2300.000;
07.04.1993;  2330.000;
08.04.1993;  2410.000;
09.04.1993;  2440.000;
10.04.1993;  2520.000;
11.04.1993;  2600.000;
12.04.1993;  2750.000;
13.04.1993;  2860.000;
14.04.1993;  3020.000;
15.04.1993;  3280.000;
16.04.1993;  3650.000;
17.04.1993;  3900.000;
18.04.1993;  4500.000;
19.04.1993;  4800.000;
20.04.1993;  4730.000;
21.04.1993;  4540.000;
22.04.1993;  4370.000;
23.04.1993;  4500.000;
24.04.1993;  4500.000;
25.04.1993;  4560.000;
26.04.1993;  4740.000;
27.04.1993;  4810.000;
28.04.1993;  4980.000;
29.04.1993;  5380.000;
30.04.1993;  5730.000;
01.05.1993;  6130.000;
02.05.1993;  6270.000;
03.05.1993;  6000.000;
04.05.1993;  5690.000;
05.05.1993;  5530.000;
06.05.1993;  5450.000;
07.05.1993;  5350.000;
08.05.1993;  5330.000;
09.05.1993;  5250.000;
10.05.1993;  5430.000;
11.05.1993;  5610.000;
12.05.1993;  5920.000;
13.05.1993;  6340.000;
14.05.1993;  6500.000;
15.05.1993;  6570.000;
16.05.1993;  6620.000;
17.05.1993;  6640.000;
18.05.1993;  6640.000;
19.05.1993;  6670.000;
20.05.1993;  6670.000;
21.05.1993;  6620.000;
22.05.1993;  6570.000;
23.05.1993;  6520.000;
24.05.1993;  6470.000;
25.05.1993;  6550.000;
26.05.1993;  6620.000;
27.05.1993;  6820.000;
28.05.1993;  6890.000;
29.05.1993;  6890.000;
30.05.1993;  6920.000;
01.06.1993;  7100.000;
02.06.1993;  7200.000;
03.06.1993;  7120.000;
04.06.1993;  7040.000;
05.06.1993;  7040.000;
06.06.1993;  7040.000;
07.06.1993;  7310.000;
08.06.1993;  7470.000;
09.06.1993;  7610.000;
10.06.1993;  7720.000;
11.06.1993;  7920.000;
12.06.1993;  8340.000;
13.06.1993;  9100.000;
14.06.1993;  9870.000;
15.06.1993; 10400.000;
16.06.1993; 10900.000;
17.06.1993; 11500.000;
18.06.1993; 12000.000;
19.06.1993; 13000.000;
20.06.1993; 14000.000;
21.06.1993; 14900.000;
22.06.1993; 15300.000;
23.06.1993; 15400.000;
24.06.1993; 15500.000;
25.06.1993; 16100.000;
26.06.1993; 16400.000;
27.06.1993; 16800.000;
28.06.1993; 16700.000;
29.06.1993; 16500.000;
30.06.1993; 16300.000;
01.07.1993; 16100.000;
02.07.1993; 16100.000;
03.07.1993; 16100.000;
04.07.1993; 16300.000;
05.07.1993; 16300.000;
06.07.1993; 16200.000;
07.07.1993; 15900.000;
08.07.1993; 15400.000;
09.07.1993; 14700.000;
10.07.1993; 13800.000;
11.07.1993; 12900.000;
12.07.1993; 12400.000;
13.07.1993; 12100.000;
14.07.1993; 12000.000;
15.07.1993; 12000.000;
16.07.1993; 12200.000;
17.07.1993; 12600.000;
18.07.1993; 12900.000;
19.07.1993; 13400.000;
20.07.1993; 13800.000;
21.07.1993; 14300.000;
22.07.1993; 14900.000;
23.07.1993; 15200.000;
24.07.1993; 15500.000;
25.07.1993; 15600.000;
26.07.1993; 15600.000;
27.07.1993; 15500.000;
28.07.1993; 15400.000;
29.07.1993; 15400.000;
30.07.1993; 15600.000;
01.08.1993; 16300.000;
02.08.1993; 16700.000;
03.08.1993; 16900.000;
04.08.1993; 17000.000;
05.08.1993; 17300.000;
06.08.1993; 17300.000;
07.08.1993; 17000.000;
08.08.1993; 16400.000;
09.08.1993; 15700.000;
10.08.1993; 14800.000;
11.08.1993; 13800.000;
12.08.1993; 13100.000;
13.08.1993; 12500.000;
14.08.1993; 12100.000;
15.08.1993; 11600.000;
16.08.1993; 11400.000;
17.08.1993; 11400.000;
18.08.1993; 11500.000;
19.08.1993; 11700.000;
20.08.1993; 12200.000;
21.08.1993; 12700.000;
22.08.1993; 13400.000;
23.08.1993; 14100.000;
24.08.1993; 14600.000;
25.08.1993; 15300.000;
26.08.1993; 15700.000;
27.08.1993; 15900.000;
28.08.1993; 16300.000;
29.08.1993; 17200.000;
30.08.1993; 17400.000;
01.09.1993; 18800.000;
02.09.1993; 19800.000;
03.09.1993; 20600.000;
04.09.1993; 21400.000;
05.09.1993; 22200.000;
06.09.1993; 22600.000;
07.09.1993; 22900.000;
08.09.1993; 23000.000;
09.09.1993; 23200.000;
10.09.1993; 23100.000;
11.09.1993; 22600.000;
12.09.1993; 21800.000;
13.09.1993; 20800.000;
14.09.1993; 19700.000;
15.09.1993; 18300.000;
16.09.1993; 17600.000;
17.09.1993; 16400.000;
18.09.1993; 15800.000;
19.09.1993; 15200.000;
20.09.1993; 14900.000;
21.09.1993; 14900.000;
22.09.1993; 14600.000;
23.09.1993; 14500.000;
24.09.1993; 14500.000;
25.09.1993; 14500.000;
26.09.1993; 14600.000;
27.09.1993; 14900.000;
28.09.1993; 14900.000;
29.09.1993; 14900.000;
30.09.1993; 15300.000;
01.10.1993; 15300.000;
02.10.1993; 15300.000;
03.10.1993; 15300.000;
04.10.1993; 15300.000;
05.10.1993; 15300.000;
06.10.1993; 15300.000;
07.10.1993; 15300.000;
08.10.1993; 15300.000;
09.10.1993; 15300.000;
10.10.1993; 15300.000;
11.10.1993; 15300.000;
12.10.1993; 15300.000;
13.10.1993; 15200.000;
14.10.1993; 14800.000;
15.10.1993; 14600.000;
16.10.1993; 14300.000;
17.10.1993; 14000.000;
18.10.1993; 13400.000;
19.10.1993; 13000.000;
20.10.1993; 12500.000;
21.10.1993; 12200.000;
22.10.1993; 11800.000;
23.10.1993; 11400.000;
24.10.1993; 11100.000;
25.10.1993; 10700.000;
26.10.1993; 10600.000;
27.10.1993; 10200.000;
28.10.1993;  9990.000;
29.10.1993;  9770.000;
30.10.1993;  9740.000;
01.11.1993;  9610.000;
02.11.1993;  9260.000;
03.11.1993;  9260.000;
04.11.1993;  9070.000;
05.11.1993;  8920.000;
06.11.1993;  8760.000;
07.11.1993;  8320.000;
08.11.1993;  7750.000;
09.11.1993;  7560.000;
10.11.1993;  7160.000;
11.11.1993;  6880.000;
12.11.1993;  6550.000;
13.11.1993;  6240.000;
14.11.1993;  5940.000;
15.11.1993;  5640.000;
16.11.1993;  5320.000;
17.11.1993;  5320.000;
18.11.1993;  5190.000;
19.11.1993;  4850.000;
20.11.1993;  4630.000;
21.11.1993;  4520.000;
22.11.1993;  4240.000;
23.11.1993;  3760.000;
24.11.1993;  3060.000;
25.11.1993;  2360.000;
26.11.1993;  2100.000;
27.11.1993;  2070.000;
28.11.1993;  2020.000;
29.11.1993;  2140.000;
30.11.1993;  2220.000;
01.12.1993;  2320.000;
02.12.1993;  2350.000;
03.12.1993;  2440.000;
04.12.1993;  2440.000;
05.12.1993;  2490.000;
06.12.1993;  2480.000;
07.12.1993;  2540.000;
08.12.1993;  2540.000;
09.12.1993;  2550.000;
10.12.1993;  2670.000;
11.12.1993;  2900.000;
12.12.1993;  3070.000;
13.12.1993;  3170.000;
14.12.1993;  3360.000;
15.12.1993;  3400.000;
16.12.1993;  3400.000;
17.12.1993;  3410.000;
18.12.1993;  3420.000;
19.12.1993;  3430.000;
20.12.1993;  3440.000;
21.12.1993;  3450.000;
22.12.1993;  3450.000;
23.12.1993;  3460.000;
24.12.1993;  3470.000;
25.12.1993;  3480.000;
26.12.1993;  3490.000;
27.12.1993;  3500.000;
28.12.1993;  3510.000;
29.12.1993;  3520.000;
30.12.1993;  3530.000;
01.01.1994;  3540.000;
02.01.1994;  3550.000;
03.01.1994;  3560.000;
04.01.1994;  3570.000;
05.01.1994;  3520.000;
06.01.1994;  3460.000;
07.01.1994;  3410.000;
08.01.1994;  3350.000;
09.01.1994;  3300.000;
10.01.1994;  3250.000;
11.01.1994;  3190.000;
12.01.1994;  3140.000;
13.01.1994;  3080.000;
14.01.1994;  3030.000;
15.01.1994;  2980.000;
16.01.1994;  2920.000;
17.01.1994;  2870.000;
18.01.1994;  2810.000;
19.01.1994;  2760.000;
20.01.1994;  2710.000;
21.01.1994;  2650.000;
22.01.1994;  2600.000;
23.01.1994;  2540.000;
24.01.1994;  2490.000;
25.01.1994;  2490.000;
26.01.1994;  2490.000;
27.01.1994;  2490.000;
28.01.1994;  2490.000;
29.01.1994;  2490.000;
30.01.1994;  2500.000;
01.02.1994;  2500.000;
02.02.1994;  2500.000;
03.02.1994;  2500.000;
04.02.1994;  2500.000;
05.02.1994;  2500.000;
06.02.1994;  2500.000;
07.02.1994;  2500.000;
08.02.1994;  2500.000;
09.02.1994;  2500.000;
10.02.1994;  2510.000;
11.02.1994;  2510.000;
12.02.1994;  2510.000;
13.02.1994;  2510.000;
14.02.1994;  2510.000;
15.02.1994;  2510.000;
16.02.1994;  2500.000;
17.02.1994;  2490.000;
18.02.1994;  2480.000;
19.02.1994;  2470.000;
20.02.1994;  2460.000;
21.02.1994;  2450.000;
22.02.1994;  2440.000;
23.02.1994;  2430.000;
24.02.1994;  2420.000;
25.02.1994;  2410.000;
26.02.1994;  2400.000;
27.02.1994;  2390.000;
28.02.1994;  2380.000;
29.02.1994;          ;
30.02.1994;          ;
01.03.1994;  2370.000;
02.03.1994;  2360.000;
03.03.1994;  2350.000;
04.03.1994;  2340.000;
05.03.1994;  2320.000;
06.03.1994;  2290.000;
07.03.1994;  2270.000;
08.03.1994;  2250.000;
09.03.1994;  2220.000;
10.03.1994;  2200.000;
11.03.1994;  2180.000;
12.03.1994;  2160.000;
13.03.1994;  2130.000;
14.03.1994;  2110.000;
15.03.1994;  2090.000;
16.03.1994;  2060.000;
17.03.1994;  2040.000;
18.03.1994;  2050.000;
19.03.1994;  2080.000;
20.03.1994;  2100.000;
21.03.1994;  2110.000;
22.03.1994;  2110.000;
23.03.1994;  2090.000;
24.03.1994;  2080.000;
25.03.1994;  2080.000;
26.03.1994;  2090.000;
27.03.1994;  2100.000;
